AUN,School Number,County,District Name,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
126515001,000007906,PHILADELPHIA,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Algebra I,Historically Underperforming,11,113,34.5,47.8,15.9,1.8
126515001,000007906,PHILADELPHIA,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Biology,All Students,11,115,26.1,44.3,25.2,4.3
126515001,000007906,PHILADELPHIA,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Biology,Historically Underperforming,11,113,26.5,44.2,25.7,3.5
126515001,000007906,PHILADELPHIA,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Literature,All Students,11,114,14.9,71.9,11.4,1.8
126515001,000007906,PHILADELPHIA,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Literature,Historically Underperforming,11,112,14.3,72.3,11.6,1.8
126515001,000003859,PHILADELPHIA,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Algebra I,All Students,11,81,0.0,3.7,43.2,53.1
126515001,000003859,PHILADELPHIA,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Algebra I,Historically Underperforming,11,80,0.0,3.8,43.8,52.5
126515001,000003859,PHILADELPHIA,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Biology,All Students,11,69,0.0,4.3,26.1,69.6
126515001,000003859,PHILADELPHIA,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Biology,Historically Underperforming,11,67,0.0,3.0,26.9,70.1
126515001,000003859,PHILADELPHIA,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Literature,All Students,11,66,0.0,12.1,36.4,51.5
126515001,000003859,PHILADELPHIA,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Literature,Historically Underperforming,11,65,0.0,12.3,36.9,50.8
126515001,000007255,PHILADELPHIA,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Algebra I,All Students,11,32,0.0,9.4,46.9,43.8
126515001,000007255,PHILADELPHIA,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Algebra I,Historically Underperforming,11,30,0.0,10.0,43.3,46.7
126515001,000007255,PHILADELPHIA,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Biology,All Students,11,35,0.0,5.7,28.6,65.7
126515001,000007255,PHILADELPHIA,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Biology,Historically Underperforming,11,33,0.0,6.1,24.2,69.7
126515001,000007255,PHILADELPHIA,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Literature,All Students,11,32,0.0,15.6,50.0,34.4
126515001,000007255,PHILADELPHIA,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Literature,Historically Underperforming,11,30,0.0,13.3,50.0,36.7
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Algebra I,All Students,11,156,7.1,34.6,42.9,15.4
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Algebra I,Historically Underperforming,11,156,7.1,34.6,42.9,15.4
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Biology,All Students,11,147,0.0,12.9,38.1,49.0
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Biology,Historically Underperforming,11,147,0.0,12.9,38.1,49.0
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Literature,All Students,11,148,1.4,43.2,39.2,16.2
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Literature,Historically Underperforming,11,148,1.4,43.2,39.2,16.2
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Algebra I,All Students,11,54,0.0,13.0,38.9,48.1
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Algebra I,Historically Underperforming,11,54,0.0,13.0,38.9,48.1
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Biology,All Students,11,46,0.0,6.5,17.4,76.1
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Biology,Historically Underperforming,11,46,0.0,6.5,17.4,76.1
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Literature,All Students,11,51,0.0,27.5,31.4,41.2
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Literature,Historically Underperforming,11,51,0.0,27.5,31.4,41.2
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY A,Algebra I,All Students,11,112,7.1,50.0,39.3,3.6
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY A,Algebra I,Historically Underperforming,11,109,6.4,50.5,39.4,3.7
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY A,Biology,All Students,11,112,8.0,39.3,42.0,10.7
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY A,Biology,Historically Underperforming,11,109,6.4,39.4,43.1,11.0
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY A,Literature,All Students,11,112,1.8,86.6,8.9,2.7
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY A,Literature,Historically Underperforming,11,109,1.8,86.2,9.2,2.8
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL A,Algebra I,All Students,11,64,1.6,12.5,43.8,42.2
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL A,Algebra I,Historically Underperforming,11,42,2.4,11.9,42.9,42.9
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL A,Biology,All Students,11,42,2.4,4.8,38.1,54.8
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL A,Biology,Historically Underperforming,11,25,4.0,4.0,40.0,52.0
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL A,Literature,All Students,11,43,0.0,32.6,37.2,30.2
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL A,Literature,Historically Underperforming,11,26,0.0,30.8,30.8,38.5
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Algebra I,All Students,11,53,1.9,1.9,30.2,66.0
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Algebra I,Historically Underperforming,11,52,1.9,1.9,28.8,67.3
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Biology,All Students,11,57,0.0,7.0,10.5,82.5
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Biology,Historically Underperforming,11,56,0.0,5.4,10.7,83.9
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Literature,All Students,11,59,0.0,30.5,55.9,13.6
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Literature,Historically Underperforming,11,58,0.0,29.3,56.9,13.8
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Algebra I,All Students,11,67,1.5,7.5,61.2,29.9
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Algebra I,Historically Underperforming,11,67,1.5,7.5,61.2,29.9
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Biology,All Students,11,1,,,,
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Biology,Historically Underperforming,11,1,,,,
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Literature,All Students,11,63,0.0,19.0,50.8,30.2
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Literature,Historically Underperforming,11,63,0.0,19.0,50.8,30.2
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Algebra I,All Students,11,66,0.0,19.7,43.9,36.4
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Algebra I,Historically Underperforming,11,62,0.0,17.7,45.2,37.1
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Biology,All Students,11,63,0.0,12.7,46.0,41.3
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Biology,Historically Underperforming,11,59,0.0,10.2,45.8,44.1
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Literature,All Students,11,59,0.0,20.3,52.5,27.1
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Literature,Historically Underperforming,11,55,0.0,16.4,54.5,29.1
126515001,000003728,PHILADELPHIA,PHILADELPHIA CITY SD,WIDENER MEMORIAL,Algebra I,All Students,11,2,,,,
126515001,000003728,PHILADELPHIA,PHILADELPHIA CITY SD,WIDENER MEMORIAL,Algebra I,Historically Underperforming,11,2,,,,
126515001,000003728,PHILADELPHIA,PHILADELPHIA CITY SD,WIDENER MEMORIAL,Biology,All Students,11,2,,,,
126515001,000003728,PHILADELPHIA,PHILADELPHIA CITY SD,WIDENER MEMORIAL,Biology,Historically Underperforming,11,2,,,,
126515001,000003728,PHILADELPHIA,PHILADELPHIA CITY SD,WIDENER MEMORIAL,Literature,All Students,11,2,,,,
126515001,000003728,PHILADELPHIA,PHILADELPHIA CITY SD,WIDENER MEMORIAL,Literature,Historically Underperforming,11,2,,,,
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERF ARTS CS,PHILADELPHIA PERF ARTS CS,Algebra I,All Students,11,156,7.7,32.7,39.1,20.5
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERF ARTS CS,PHILADELPHIA PERF ARTS CS,Algebra I,Historically Underperforming,11,101,5.9,22.8,42.6,28.7
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERF ARTS CS,PHILADELPHIA PERF ARTS CS,Biology,All Students,11,154,8.4,37.7,31.2,22.7
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERF ARTS CS,PHILADELPHIA PERF ARTS CS,Biology,Historically Underperforming,11,100,6.0,28.0,37.0,29.0
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERF ARTS CS,PHILADELPHIA PERF ARTS CS,Literature,All Students,11,156,2.6,62.2,26.3,9.0
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERF ARTS CS,PHILADELPHIA PERF ARTS CS,Literature,Historically Underperforming,11,101,1.0,56.4,29.7,12.9
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE T,PREPARATORY CS OF MATH SCIENCE T,Algebra I,All Students,11,131,7.6,27.5,53.4,11.5
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE T,PREPARATORY CS OF MATH SCIENCE T,Algebra I,Historically Underperforming,11,94,6.4,28.7,48.9,16.0
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE T,PREPARATORY CS OF MATH SCIENCE T,Biology,All Students,11,126,5.6,29.4,46.8,18.3
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE T,PREPARATORY CS OF MATH SCIENCE T,Biology,Historically Underperforming,11,90,6.7,25.6,46.7,21.1
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE T,PREPARATORY CS OF MATH SCIENCE T,Literature,All Students,11,132,1.5,62.9,31.1,4.5
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE T,PREPARATORY CS OF MATH SCIENCE T,Literature,Historically Underperforming,11,95,1.1,60.0,32.6,6.3
114514135,000008083,PHILADELPHIA,SANKOFA FREEDOM ACADEMY CS,SANKOFA FREEDOM ACADEMY CS,Algebra I,All Students,11,33,3.0,27.3,60.6,9.1
114514135,000008083,PHILADELPHIA,SANKOFA FREEDOM ACADEMY CS,SANKOFA FREEDOM ACADEMY CS,Algebra I,Historically Underperforming,11,22,0.0,22.7,63.6,13.6
114514135,000008083,PHILADELPHIA,SANKOFA FREEDOM ACADEMY CS,SANKOFA FREEDOM ACADEMY CS,Biology,All Students,11,32,0.0,15.6,43.8,40.6
114514135,000008083,PHILADELPHIA,SANKOFA FREEDOM ACADEMY CS,SANKOFA FREEDOM ACADEMY CS,Biology,Historically Underperforming,11,22,0.0,4.5,40.9,54.5
114514135,000008083,PHILADELPHIA,SANKOFA FREEDOM ACADEMY CS,SANKOFA FREEDOM ACADEMY CS,Literature,All Students,11,33,0.0,51.5,42.4,6.1
114514135,000008083,PHILADELPHIA,SANKOFA FREEDOM ACADEMY CS,SANKOFA FREEDOM ACADEMY CS,Literature,Historically Underperforming,11,22,0.0,40.9,54.5,4.5
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Algebra I,All Students,11,100,1.0,27.0,56.0,16.0
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Algebra I,Historically Underperforming,11,59,0.0,22.0,61.0,16.9
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Biology,All Students,11,100,2.0,29.0,43.0,26.0
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Biology,Historically Underperforming,11,59,1.7,20.3,47.5,30.5
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Literature,All Students,11,100,0.0,43.0,41.0,16.0
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Literature,Historically Underperforming,11,59,0.0,39.0,39.0,22.0
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Algebra I,All Students,11,92,1.1,21.7,57.6,19.6
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Algebra I,Historically Underperforming,11,79,1.3,21.5,55.7,21.5
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Biology,All Students,11,92,0.0,16.3,42.4,41.3
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Biology,Historically Underperforming,11,79,0.0,15.2,40.5,44.3
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Literature,All Students,11,92,1.1,50.0,39.1,9.8
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Literature,Historically Underperforming,11,79,1.3,50.6,38.0,10.1
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CS,UNIVERSAL AUDENRIED CS,Algebra I,All Students,11,105,0.0,19.0,53.3,27.6
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CS,UNIVERSAL AUDENRIED CS,Algebra I,Historically Underperforming,11,96,0.0,16.7,53.1,30.2
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CS,UNIVERSAL AUDENRIED CS,Biology,All Students,11,103,0.0,24.3,29.1,46.6
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CS,UNIVERSAL AUDENRIED CS,Biology,Historically Underperforming,11,94,0.0,23.4,29.8,46.8
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CS,UNIVERSAL AUDENRIED CS,Literature,All Students,11,102,2.0,30.4,37.3,30.4
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CS,UNIVERSAL AUDENRIED CS,Literature,Historically Underperforming,11,93,1.1,28.0,38.7,32.3
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Algebra I,All Students,11,353,16.7,58.9,22.4,2.0
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Algebra I,Historically Underperforming,11,135,9.6,45.9,39.3,5.2
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Biology,All Students,11,350,31.4,42.9,20.6,5.1
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Biology,Historically Underperforming,11,134,14.9,38.1,34.3,12.7
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Literature,All Students,11,353,16.4,72.5,9.6,1.4
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Literature,Historically Underperforming,11,135,7.4,68.1,20.7,3.7
119648303,000004310,PIKE,WALLENPAUPACK AREA SD,WALLENPAUPACK AREA H,Algebra I,All Students,11,268,27.6,50.7,16.4,5.2
119648303,000004310,PIKE,WALLENPAUPACK AREA SD,WALLENPAUPACK AREA H,Algebra I,Historically Underperforming,11,146,15.8,52.7,21.9,9.6
119648303,000004310,PIKE,WALLENPAUPACK AREA SD,WALLENPAUPACK AREA H,Biology,All Students,11,267,27.7,46.8,18.4,7.1
119648303,000004310,PIKE,WALLENPAUPACK AREA SD,WALLENPAUPACK AREA H,Biology,Historically Underperforming,11,146,15.8,45.9,25.3,13.0
119648303,000004310,PIKE,WALLENPAUPACK AREA SD,WALLENPAUPACK AREA H,Literature,All Students,11,266,6.4,69.5,18.8,5.3
119648303,000004310,PIKE,WALLENPAUPACK AREA SD,WALLENPAUPACK AREA H,Literature,Historically Underperforming,11,144,2.8,61.8,26.4,9.0
109530304,000006222,POTTER,AUSTIN AREA SD,AUSTIN AREA JSHS,Algebra I,All Students,11,12,16.7,58.3,25.0,0.0
109530304,000006222,POTTER,AUSTIN AREA SD,AUSTIN AREA JSHS,Algebra I,Historically Underperforming,11,7,,,,
109530304,000006222,POTTER,AUSTIN AREA SD,AUSTIN AREA JSHS,Biology,All Students,11,12,16.7,41.7,33.3,8.3
109530304,000006222,POTTER,AUSTIN AREA SD,AUSTIN AREA JSHS,Biology,Historically Underperforming,11,7,,,,
109530304,000006222,POTTER,AUSTIN AREA SD,AUSTIN AREA JSHS,Literature,All Students,11,12,0.0,75.0,25.0,0.0
109530304,000006222,POTTER,AUSTIN AREA SD,AUSTIN AREA JSHS,Literature,Historically Underperforming,11,7,,,,
109531304,000003869,POTTER,COUDERSPORT AREA SD,COUDERSPORT AREA JSH,Algebra I,All Students,11,56,10.7,50.0,32.1,7.1
109531304,000003869,POTTER,COUDERSPORT AREA SD,COUDERSPORT AREA JSH,Algebra I,Historically Underperforming,11,29,10.3,34.5,41.4,13.8
109531304,000003869,POTTER,COUDERSPORT AREA SD,COUDERSPORT AREA JSH,Biology,All Students,11,56,25.0,42.9,23.2,8.9
109531304,000003869,POTTER,COUDERSPORT AREA SD,COUDERSPORT AREA JSH,Biology,Historically Underperforming,11,29,10.3,37.9,34.5,17.2
109531304,000003869,POTTER,COUDERSPORT AREA SD,COUDERSPORT AREA JSH,Literature,All Students,11,56,0.0,78.6,14.3,7.1
109531304,000003869,POTTER,COUDERSPORT AREA SD,COUDERSPORT AREA JSH,Literature,Historically Underperforming,11,29,0.0,62.1,24.1,13.8
109532804,000006223,POTTER,GALETON AREA SD,GALETON AREA SCH,Algebra I,All Students,11,27,3.7,70.4,22.2,3.7
109532804,000006223,POTTER,GALETON AREA SD,GALETON AREA SCH,Algebra I,Historically Underperforming,11,15,6.7,66.7,20.0,6.7
109532804,000006223,POTTER,GALETON AREA SD,GALETON AREA SCH,Biology,All Students,11,27,25.9,51.9,18.5,3.7
109532804,000006223,POTTER,GALETON AREA SD,GALETON AREA SCH,Biology,Historically Underperforming,11,15,26.7,46.7,20.0,6.7
109532804,000006223,POTTER,GALETON AREA SD,GALETON AREA SCH,Literature,All Students,11,27,0.0,77.8,18.5,3.7
109532804,000006223,POTTER,GALETON AREA SD,GALETON AREA SCH,Literature,Historically Underperforming,11,15,0.0,80.0,13.3,6.7
109535504,000003875,POTTER,NORTHERN POTTER SD,NORTHERN POTTER JSHS,Algebra I,All Students,11,25,4.0,32.0,44.0,20.0
109535504,000003875,POTTER,NORTHERN POTTER SD,NORTHERN POTTER JSHS,Algebra I,Historically Underperforming,11,16,0.0,18.8,50.0,31.3
109535504,000003875,POTTER,NORTHERN POTTER SD,NORTHERN POTTER JSHS,Biology,All Students,11,26,7.7,19.2,42.3,30.8
109535504,000003875,POTTER,NORTHERN POTTER SD,NORTHERN POTTER JSHS,Biology,Historically Underperforming,11,16,6.3,6.3,43.8,43.8
109535504,000003875,POTTER,NORTHERN POTTER SD,NORTHERN POTTER JSHS,Literature,All Students,11,26,0.0,50.0,42.3,7.7
109535504,000003875,POTTER,NORTHERN POTTER SD,NORTHERN POTTER JSHS,Literature,Historically Underperforming,11,16,0.0,37.5,56.3,6.3
109537504,000003877,POTTER,OSWAYO VALLEY SD,OSWAYO VALLEY HS,Algebra I,All Students,11,40,0.0,72.5,20.0,7.5
109537504,000003877,POTTER,OSWAYO VALLEY SD,OSWAYO VALLEY HS,Algebra I,Historically Underperforming,11,18,0.0,72.2,22.2,5.6
109537504,000003877,POTTER,OSWAYO VALLEY SD,OSWAYO VALLEY HS,Biology,All Students,11,40,17.5,55.0,17.5,10.0
109537504,000003877,POTTER,OSWAYO VALLEY SD,OSWAYO VALLEY HS,Biology,Historically Underperforming,11,18,16.7,55.6,16.7,11.1
109537504,000003877,POTTER,OSWAYO VALLEY SD,OSWAYO VALLEY HS,Literature,All Students,11,40,2.5,85.0,2.5,10.0
109537504,000003877,POTTER,OSWAYO VALLEY SD,OSWAYO VALLEY HS,Literature,Historically Underperforming,11,18,5.6,77.8,5.6,11.1
129540803,000003891,SCHUYLKILL,BLUE MOUNTAIN SD,BLUE MOUNTAIN HS,Algebra I,All Students,11,205,19.5,49.3,23.9,7.3
129540803,000003891,SCHUYLKILL,BLUE MOUNTAIN SD,BLUE MOUNTAIN HS,Algebra I,Historically Underperforming,11,77,9.1,31.2,40.3,19.5
129540803,000003891,SCHUYLKILL,BLUE MOUNTAIN SD,BLUE MOUNTAIN HS,Biology,All Students,11,205,22.4,39.5,24.4,13.7
129540803,000003891,SCHUYLKILL,BLUE MOUNTAIN SD,BLUE MOUNTAIN HS,Biology,Historically Underperforming,11,77,9.1,29.9,31.2,29.9
129540803,000003891,SCHUYLKILL,BLUE MOUNTAIN SD,BLUE MOUNTAIN HS,Literature,All Students,11,204,6.4,67.2,19.1,7.4
129540803,000003891,SCHUYLKILL,BLUE MOUNTAIN SD,BLUE MOUNTAIN HS,Literature,Historically Underperforming,11,77,1.3,53.2,28.6,16.9
129544907,000008161,SCHUYLKILL,GILLINGHAM CS,GILLINGHAM CS,Algebra I,All Students,11,11,0.0,9.1,18.2,72.7
129544907,000008161,SCHUYLKILL,GILLINGHAM CS,GILLINGHAM CS,Algebra I,Historically Underperforming,11,9,,,,
129544907,000008161,SCHUYLKILL,GILLINGHAM CS,GILLINGHAM CS,Biology,All Students,11,11,0.0,9.1,36.4,54.5
129544907,000008161,SCHUYLKILL,GILLINGHAM CS,GILLINGHAM CS,Biology,Historically Underperforming,11,9,,,,
129544907,000008161,SCHUYLKILL,GILLINGHAM CS,GILLINGHAM CS,Literature,All Students,11,11,0.0,27.3,27.3,45.5
129544907,000008161,SCHUYLKILL,GILLINGHAM CS,GILLINGHAM CS,Literature,Historically Underperforming,11,9,,,,
129544503,000008403,SCHUYLKILL,MAHANOY AREA SD,MAHANOY AREA JSHS,Algebra I,All Students,11,61,21.3,37.7,26.2,14.8
129544503,000008403,SCHUYLKILL,MAHANOY AREA SD,MAHANOY AREA JSHS,Algebra I,Historically Underperforming,11,38,10.5,36.8,31.6,21.1
129544503,000008403,SCHUYLKILL,MAHANOY AREA SD,MAHANOY AREA JSHS,Biology,All Students,11,63,12.7,33.3,36.5,17.5
129544503,000008403,SCHUYLKILL,MAHANOY AREA SD,MAHANOY AREA JSHS,Biology,Historically Underperforming,11,40,5.0,30.0,40.0,25.0
129544503,000008403,SCHUYLKILL,MAHANOY AREA SD,MAHANOY AREA JSHS,Literature,All Students,11,63,1.6,65.1,15.9,17.5
129544503,000008403,SCHUYLKILL,MAHANOY AREA SD,MAHANOY AREA JSHS,Literature,Historically Underperforming,11,40,0.0,55.0,17.5,27.5
129544703,000006583,SCHUYLKILL,MINERSVILLE AREA SD,MINERSVILLE AREA JSH,Algebra I,All Students,11,77,11.7,45.5,29.9,13.0
129544703,000006583,SCHUYLKILL,MINERSVILLE AREA SD,MINERSVILLE AREA JSH,Algebra I,Historically Underperforming,11,37,8.1,29.7,37.8,24.3
129544703,000006583,SCHUYLKILL,MINERSVILLE AREA SD,MINERSVILLE AREA JSH,Biology,All Students,11,81,11.1,38.3,37.0,13.6
129544703,000006583,SCHUYLKILL,MINERSVILLE AREA SD,MINERSVILLE AREA JSH,Biology,Historically Underperforming,11,40,2.5,35.0,37.5,25.0
129544703,000006583,SCHUYLKILL,MINERSVILLE AREA SD,MINERSVILLE AREA JSH,Literature,All Students,11,80,5.0,53.8,30.0,11.3
129544703,000006583,SCHUYLKILL,MINERSVILLE AREA SD,MINERSVILLE AREA JSH,Literature,Historically Underperforming,11,39,2.6,43.6,35.9,17.9
129545003,000003883,SCHUYLKILL,NORTH SCHUYLKILL SD,NORTH SCHUYLKILL JSHS,Algebra I,All Students,11,137,5.1,55.5,35.0,4.4
129545003,000003883,SCHUYLKILL,NORTH SCHUYLKILL SD,NORTH SCHUYLKILL JSHS,Algebra I,Historically Underperforming,11,21,0.0,23.8,57.1,19.0
129545003,000003883,SCHUYLKILL,NORTH SCHUYLKILL SD,NORTH SCHUYLKILL JSHS,Biology,All Students,11,137,16.1,54.7,17.5,11.7
129545003,000003883,SCHUYLKILL,NORTH SCHUYLKILL SD,NORTH SCHUYLKILL JSHS,Biology,Historically Underperforming,11,21,9.5,28.6,19.0,42.9
